income_year,normalized_income_range,income_range_display,sex,taxable_status,age_range_display,individuals_count,total_income_amount,net_tax_amount
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,35 - 39,335.0,652928892.0,282691616.0
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,40 - 44,950.0,1713991691.0,748007815.0
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,45 - 49,1325.0,2431126148.0,1051602627.0
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,50 - 54,1305.0,2627322934.0,1130730877.0
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,55 - 59,1045.0,2175463995.0,931960109.0
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,60 - 64,680.0,1577044600.0,678019383.0
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,65 - 69,405.0,1097241767.0,477045561.0
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,70 - 74,200.0,712936735.0,310723260.0
2011–12,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,75 and over,265.0,736080777.0,317445771.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,Under 18,28995.0,71255510.0,-972.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,18 - 24,47010.0,158056062.0,-435.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,25 - 29,38380.0,83206018.0,-1100.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,30 - 34,48980.0,59628442.0,0.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,35 - 39,52745.0,41414820.0,0.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,40 - 44,50540.0,17866987.0,0.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,45 - 49,38435.0,-2390851.0,0.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,50 - 54,36300.0,7522780.0,-21.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,55 - 59,35475.0,7366559.0,-81.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,60 - 64,48975.0,29881837.0,-15.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,65 - 69,38220.0,32569057.0,-4302.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,70 - 74,26525.0,29724734.0,-1525.0
2012–13,"$6,000 or less","$6,000 or less",Female,Non Taxable,75 and over,36350.0,60176902.0,-24595.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,Under 18,3290.0,5018960.0,1208401.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,18 - 24,815.0,2792914.0,816755.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,25 - 29,905.0,2899636.0,748255.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,30 - 34,895.0,2494301.0,629948.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,35 - 39,920.0,2892892.0,703729.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,40 - 44,980.0,3266770.0,823067.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,45 - 49,830.0,3230814.0,738089.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,50 - 54,780.0,2987976.0,711743.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,55 - 59,715.0,2789687.0,678255.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,60 - 64,460.0,1815889.0,434036.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,65 - 69,295.0,1327029.0,280550.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,70 - 74,170.0,610017.0,165609.0
2012–13,"$6,000 or less","$6,000 or less",Female,Taxable,75 and over,135.0,454064.0,127718.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,Under 18,27800.0,64454824.0,-84.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,18 - 24,46220.0,151179883.0,0.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,25 - 29,25545.0,52408298.0,-480.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,30 - 34,21250.0,1446826.0,-21.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,35 - 39,20785.0,-22171887.0,0.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,40 - 44,24695.0,-47211993.0,0.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,45 - 49,24950.0,-43825393.0,0.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,50 - 54,27460.0,-46933947.0,-104.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,55 - 59,26810.0,-44164240.0,-283.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,60 - 64,42125.0,-62011979.0,-767.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,65 - 69,38290.0,3623192.0,-1917.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,70 - 74,28495.0,6677687.0,-2635.0
2012–13,"$6,000 or less","$6,000 or less",Male,Non Taxable,75 and over,38675.0,19730786.0,-6555.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,Under 18,3590.0,5226243.0,1336256.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,18 - 24,860.0,2908299.0,851165.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,25 - 29,930.0,2885333.0,776959.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,30 - 34,1145.0,3424872.0,837995.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,35 - 39,1130.0,3447754.0,839248.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,40 - 44,1150.0,4126498.0,927728.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,45 - 49,985.0,4425471.0,829334.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,50 - 54,970.0,3989581.0,827951.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,55 - 59,870.0,3788967.0,798990.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,60 - 64,690.0,2811387.0,641160.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,65 - 69,380.0,1539474.0,355548.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,70 - 74,185.0,621350.0,172377.0
2012–13,"$6,000 or less","$6,000 or less",Male,Taxable,75 and over,165.0,555287.0,147064.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,Under 18,12325.0,97865644.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,18 - 24,51455.0,425153724.0,-913.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,25 - 29,23715.0,197581544.0,-63.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,30 - 34,21080.0,178568251.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,35 - 39,19175.0,165421131.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,40 - 44,18420.0,160463361.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,45 - 49,14545.0,127418495.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,50 - 54,14265.0,126035718.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,55 - 59,14010.0,122100085.0,-19.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,60 - 64,17650.0,152732973.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,65 - 69,12945.0,111556049.0,-2023.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,70 - 74,6395.0,55425767.0,-4488.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Non Taxable,75 and over,7050.0,62650834.0,-26332.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,Under 18,285.0,2243832.0,281832.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,18 - 24,405.0,3418230.0,1016943.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,25 - 29,335.0,2836668.0,808907.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,30 - 34,285.0,2409593.0,668811.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,35 - 39,295.0,2670462.0,712971.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,40 - 44,455.0,4069081.0,1115001.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,45 - 49,410.0,3614035.0,998820.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,50 - 54,400.0,3500698.0,929822.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,55 - 59,405.0,3454853.0,970801.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,60 - 64,260.0,2264703.0,616511.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,65 - 69,200.0,1751229.0,458661.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,70 - 74,85.0,729735.0,192002.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Female,Taxable,75 and over,80.0,679318.0,198104.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,Under 18,11190.0,90167070.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,18 - 24,48235.0,399763183.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,25 - 29,18765.0,157032428.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,30 - 34,11085.0,96103486.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,35 - 39,7855.0,70038740.0,-500.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,40 - 44,8145.0,74449876.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,45 - 49,7925.0,72821334.0,-44.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,50 - 54,8665.0,79225260.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,55 - 59,8765.0,81141188.0,0.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,60 - 64,13625.0,121556225.0,-2763.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,65 - 69,13095.0,115783449.0,-1206.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,70 - 74,7560.0,67166048.0,-80.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Non Taxable,75 and over,7540.0,66200300.0,-22422.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,Under 18,245.0,1909158.0,229519.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,18 - 24,465.0,3784206.0,1172207.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,25 - 29,460.0,3983503.0,1139400.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,30 - 34,375.0,3325193.0,886107.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,35 - 39,385.0,3400417.0,909689.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,40 - 44,495.0,4627499.0,1192240.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,45 - 49,510.0,4697359.0,1221280.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,50 - 54,515.0,4847790.0,1191885.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,55 - 59,470.0,4376194.0,1132139.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,60 - 64,350.0,3185399.0,832047.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,65 - 69,240.0,2159972.0,564725.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,70 - 74,125.0,1117172.0,290845.0
2012–13,"$6,001 to $10,000","$6,001 to $10,000",Male,Taxable,75 and over,100.0,819624.0,239621.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,Under 18,10750.0,145515791.0,0.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,18 - 24,151825.0,2211357189.0,0.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,25 - 29,66795.0,986981312.0,-1405.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,30 - 34,60435.0,903150981.0,-241.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,35 - 39,55385.0,833245690.0,-70.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,40 - 44,55030.0,836284427.0,-5401.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,45 - 49,45460.0,697769854.0,0.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,50 - 54,44705.0,687208229.0,-222.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,55 - 59,41830.0,636537458.0,-3658.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,60 - 64,46670.0,705162998.0,0.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,65 - 69,36970.0,552746864.0,-2879.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,70 - 74,21970.0,331316959.0,-11665.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,75 and over,25045.0,382941483.0,-100550.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,Under 18,200.0,2645729.0,276284.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,18 - 24,430.0,6406815.0,1653633.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,25 - 29,530.0,8398091.0,1839733.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,30 - 34,435.0,6780225.0,1298512.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,35 - 39,485.0,7328724.0,1590735.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,40 - 44,550.0,8425213.0,1923951.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,45 - 49,560.0,8269210.0,1932791.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,50 - 54,615.0,9399380.0,2044341.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,55 - 59,515.0,7922266.0,1801164.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,60 - 64,445.0,7290536.0,1587798.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,65 - 69,260.0,3962406.0,964201.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,70 - 74,110.0,1652004.0,412080.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,75 and over,110.0,1641031.0,431279.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,Under 18,13085.0,183640059.0,0.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,18 - 24,134130.0,1980655428.0,-23.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,25 - 29,54005.0,802315021.0,-23.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,30 - 34,35035.0,529037559.0,-187.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,35 - 39,26645.0,408982221.0,0.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,40 - 44,27325.0,423844035.0,0.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,45 - 49,26310.0,412556638.0,-3657.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,50 - 54,27775.0,437687731.0,-136.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,55 - 59,27480.0,429131465.0,-45.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,60 - 64,35615.0,548169332.0,-120.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,65 - 69,37960.0,575633419.0,-418.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,70 - 74,25050.0,380066426.0,-460.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,75 and over,28545.0,438643722.0,-54513.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,Under 18,225.0,3000668.0,271691.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,18 - 24,670.0,9498879.0,2464936.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,25 - 29,820.0,12909580.0,2667052.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,30 - 34,645.0,9882428.0,1895211.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,35 - 39,635.0,9563934.0,2087431.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,40 - 44,760.0,11715445.0,2613380.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,45 - 49,745.0,11674389.0,2469645.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,50 - 54,810.0,12618591.0,2584679.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,55 - 59,710.0,11027031.0,2499718.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,60 - 64,570.0,9379959.0,1884632.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,65 - 69,345.0,5821141.0,1230162.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,70 - 74,140.0,2196266.0,516607.0
2012–13,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,75 and over,130.0,1873456.0,486360.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,Under 18,1505.0,29743825.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,18 - 24,57085.0,1170742495.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,25 - 29,33040.0,717213711.0,-803.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,30 - 34,32880.0,726059777.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,35 - 39,32405.0,722883626.0,-524.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,40 - 44,34205.0,760560344.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,45 - 49,27800.0,614018279.0,-289.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,50 - 54,24390.0,527913068.0,-82.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,55 - 59,24645.0,541442590.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,60 - 64,26670.0,598368738.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,65 - 69,46010.0,1114079904.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,70 - 74,30220.0,726831352.0,-3511.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,75 and over,56110.0,1379867116.0,-155576.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,Under 18,1805.0,43617687.0,1683479.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,18 - 24,151550.0,3926461996.0,167507992.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,25 - 29,81825.0,2162999085.0,93884658.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,30 - 34,69250.0,1836153583.0,79157022.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,35 - 39,66090.0,1757498890.0,75688136.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,40 - 44,75060.0,1999368982.0,86855164.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,45 - 49,71975.0,1925586836.0,84519659.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,50 - 54,72870.0,1953648017.0,86723893.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,55 - 59,60550.0,1627120347.0,53765168.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,60 - 64,47455.0,1278887995.0,38602729.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,65 - 69,8090.0,231696055.0,7397189.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,70 - 74,2455.0,71505110.0,2341413.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,75 and over,2625.0,72405140.0,2585746.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,Under 18,2755.0,55645646.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,18 - 24,50835.0,1046712043.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,25 - 29,22750.0,471841226.0,-58.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,30 - 34,16760.0,352579774.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,35 - 39,13960.0,297450653.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,40 - 44,14645.0,313421100.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,45 - 49,14080.0,302710913.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,50 - 54,14785.0,321222559.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,55 - 59,16590.0,367997866.0,-23.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,60 - 64,20190.0,456088929.0,0.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,65 - 69,45620.0,1137922695.0,-175.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,70 - 74,29285.0,710196891.0,-3939.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,75 and over,44770.0,1084217155.0,-99803.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,Under 18,4095.0,102488771.0,3742239.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,18 - 24,150955.0,4019073104.0,168761075.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,25 - 29,76445.0,2040282023.0,87222009.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,30 - 34,51610.0,1386405398.0,58606105.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,35 - 39,39810.0,1073755280.0,45221758.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,40 - 44,40320.0,1088327340.0,46395960.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,45 - 49,38285.0,1032822040.0,44253081.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,50 - 54,40140.0,1087243879.0,46868466.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,55 - 59,36575.0,1003236951.0,32714342.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,60 - 64,38735.0,1062353624.0,31526995.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,65 - 69,8730.0,260448108.0,7915839.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,70 - 74,3135.0,96890964.0,2978777.0
2012–13,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,75 and over,2805.0,79485116.0,2685771.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,18 - 24,1055.0,33947455.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,25 - 29,2110.0,68256558.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,30 - 34,2500.0,81086314.0,-2582.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,35 - 39,2740.0,88745967.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,40 - 44,2605.0,84474028.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,45 - 49,1600.0,52086554.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,50 - 54,970.0,31985419.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,55 - 59,1975.0,68408551.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,60 - 64,1690.0,56910837.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,65 - 69,7345.0,244352198.0,0.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,70 - 74,3790.0,124790725.0,-5777.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,75 and over,9755.0,320405966.0,-68808.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,Under 18,545.0,19133087.0,1811730.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,18 - 24,132035.0,4779612478.0,428352369.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,25 - 29,104245.0,3846749242.0,336738815.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,30 - 34,84385.0,3104195499.0,264332795.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,35 - 39,80690.0,2963831423.0,248551616.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,40 - 44,93695.0,3439152927.0,290998627.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,45 - 49,92960.0,3417223914.0,295121640.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,50 - 54,94655.0,3487163062.0,306540623.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,55 - 59,77765.0,2869061226.0,219381329.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,60 - 64,55620.0,2063233469.0,150098828.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,65 - 69,26700.0,994264691.0,50276238.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,70 - 74,11960.0,442847967.0,20483674.0
2012–13,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,75 and over,24575.0,896141318.0,33004229.0
